chr,start,end,value1
contig3,4572000,4582000,0.15339631
contig3,4581000,4591000,0.04761905
contig3,4590000,4600000,-0.005826984
contig3,4599000,4609000,0.11429961
contig3,4608000,4618000,-0.012184508
contig3,4617000,4627000,-0.09229841
contig3,4626000,4636000,-0.08142494
contig3,4635000,4645000,-0.059861373
contig3,4644000,4654000,-0.09621622
contig3,4653000,4663000,-0.047879618
contig3,4662000,4672000,-0.046237536
contig3,4671000,4681000,-0.104061425
contig3,4680000,4690000,0.107546315
contig3,4689000,4699000,0.1168193
contig3,4698000,4708000,0.003751931
contig3,4707000,4717000,-0.08437761
contig3,4716000,4726000,0.097618535
contig3,4725000,4735000,0.077232145
contig3,4734000,4744000,0.07963387
contig3,4743000,4753000,0.047403038
contig3,4752000,4762000,0.089254
contig3,4761000,4771000,0.052911226
contig3,4770000,4780000,0.06560207
contig3,4779000,4789000,-0.03694046
contig3,4788000,4798000,0.03815081
contig3,4797000,4807000,0.006437292
contig3,4806000,4816000,0.12170251
contig3,4815000,4825000,-0.051867664
contig3,4824000,4834000,-0.027308192
contig3,4833000,4843000,-0.031711556
contig3,4842000,4852000,0.05581921
contig3,4851000,4861000,0.097849935
contig3,4860000,4870000,-0.012817819
contig3,4869000,4879000,0.06068487
contig3,4878000,4888000,0.029271614
contig3,4887000,4897000,0.028584091
contig3,4896000,4906000,-0.09991497
contig3,4905000,4915000,0.014925373
contig3,4914000,4924000,0.040243637
contig3,4923000,4933000,0.04239179
contig3,4932000,4942000,0.08010216
contig3,4941000,4951000,0.005354466
contig3,4950000,4960000,0.06439909
contig3,4959000,4969000,-0.033648558
contig3,4968000,4978000,0.029884122
contig3,4977000,4987000,0.011857707
contig3,4986000,4996000,-0.18406974
contig3,4995000,5005000,-0.029710418
contig3,5004000,5014000,0.2275754
contig3,5013000,5023000,0.028863145
contig3,5022000,5032000,0.03358209
contig3,5031000,5041000,-0.15668644
contig3,5040000,5050000,0.007244958
contig3,5049000,5059000,0.031068351
contig3,5058000,5068000,0.09766856
contig3,5067000,5077000,0.09435588
contig3,5076000,5086000,0.004083484
contig3,5085000,5095000,0.027370265
contig3,5094000,5104000,0.013299014
contig3,5103000,5113000,-0.00690577
contig3,5112000,5122000,0.12707183
contig3,5121000,5131000,-0.031550683
contig3,5130000,5140000,-0.19489753
contig3,5139000,5149000,-0.20835999
contig3,5148000,5158000,-0.17232598
contig3,5157000,5167000,0.07085202
contig3,5166000,5176000,0.0713246
contig3,5175000,5185000,0.011442674
contig3,5184000,5194000,0.004120313
contig3,5193000,5203000,0.042649727
contig3,5202000,5212000,0.07010915
contig3,5211000,5221000,0.00677392
contig3,5220000,5230000,0.033326257
contig3,5229000,5239000,-0.013562971
contig3,5238000,5248000,0.009116132
contig3,5247000,5257000,-0.12555155
contig3,5256000,5266000,-0.017900731
contig3,5265000,5275000,-0.080747984
contig3,5274000,5284000,0.007807272
contig3,5283000,5293000,-0.15166628
contig3,5292000,5302000,0.02204324
contig3,5301000,5311000,-0.011804384
contig3,5310000,5320000,0.002615519
contig3,5319000,5329000,-0.053124364
contig3,5328000,5338000,-0.025791856
contig3,5337000,5347000,-0.13725491
contig3,5346000,5356000,-0.015128261
contig3,5355000,5365000,0.029729135
contig3,5364000,5374000,0.005654633
contig3,5373000,5383000,0.038594868
contig3,5382000,5392000,0.0880829
contig3,5391000,5401000,0.04045512
contig3,5400000,5410000,0.00743657
contig3,5409000,5419000,-0.04451167
contig3,5418000,5428000,-0.011800699
contig3,5427000,5437000,0.042078145
contig3,5436000,5446000,-0.003214056
contig3,5445000,5455000,0.18061465
contig3,5454000,5464000,-0.05605381
contig3,5463000,5473000,-0.024898143
contig3,5472000,5482000,0.10340314
contig3,5481000,5491000,0.15217887
contig3,5490000,5500000,0.05441727
contig3,5499000,5509000,-0.06155779
contig3,5508000,5518000,0.028162912
contig3,5517000,5527000,-0.08201823
contig3,5526000,5536000,0.05488851
contig3,5535000,5545000,-0.001195219
contig3,5544000,5554000,0.015017486
contig3,5553000,5563000,-0.092469424
contig3,5562000,5572000,-0.107897155
contig3,5571000,5581000,-0.09102647
contig3,5580000,5590000,-0.041797943
contig3,5589000,5599000,0.06013161
contig3,5598000,5608000,-0.002748511
contig3,5607000,5617000,-0.012680757
contig3,5616000,5626000,0.04330879
contig3,5625000,5635000,0.09708964
contig3,5634000,5644000,0.021914132
contig3,5643000,5653000,-0.004375912
contig3,5652000,5662000,-0.018198159
contig3,5661000,5671000,0.12989324
contig3,5670000,5680000,-0.00311804
contig3,5679000,5689000,-0.07633928
contig3,5688000,5698000,0.18915562
contig3,5697000,5707000,-0.010339734
contig3,5706000,5716000,-0.001531394
contig3,5715000,5725000,0.029774563
contig3,5724000,5734000,0.028975265
contig3,5733000,5743000,0.03160221
contig3,5742000,5752000,0.05366269
contig3,5751000,5761000,0.026060736
contig3,5760000,5770000,0.07205624
contig3,5769000,5779000,-0.009174312
contig3,5778000,5788000,-0.10780201
contig3,5787000,5797000,0.07795474
contig3,5796000,5806000,0.07024266
contig3,5805000,5815000,-0.03340942
contig3,5814000,5824000,0.039444197
contig3,5823000,5833000,-0.05787476
contig3,5832000,5842000,-0.15511222
contig3,5841000,5851000,0.07438698
contig3,5850000,5860000,-0.040691067
contig3,5859000,5869000,0.042617653
contig3,5868000,5878000,0.090093456
contig3,5877000,5887000,-0.07985234
contig3,5886000,5896000,0.11871069
contig3,5895000,5905000,0.08710079
contig3,5904000,5914000,0.01786081
contig3,5913000,5923000,0.024333268
contig3,5922000,5932000,0.1568754
contig3,5931000,5941000,-0.05151794
contig3,5940000,5950000,0.028295679
contig3,5949000,5959000,0.055629138
contig3,5958000,5968000,0.27522036
contig3,5967000,5977000,0.105453
contig3,5976000,5986000,-0.085940756
contig3,5985000,5995000,-0.07615594
contig3,5994000,6004000,-0.19036649
contig3,6003000,6013000,-0.036344755
contig3,6012000,6022000,-0.07879806
contig3,6021000,6031000,-0.12206047
contig3,6030000,6040000,0.023364486
contig3,6039000,6049000,0.042235218
contig3,6048000,6058000,-0.03412663
contig3,6057000,6067000,0.052534137
contig3,6066000,6076000,-0.09079005
contig3,6075000,6085000,-0.043709785
contig3,6084000,6094000,-0.063403785
contig3,6093000,6103000,-0.010612953
contig3,6102000,6112000,0.14887574
contig3,6111000,6121000,-0.13758163
contig3,6120000,6130000,-0.10517799
contig3,6129000,6139000,-0.070553936
contig3,6138000,6148000,-0.13436693
contig3,6147000,6157000,0.015598651
contig3,6156000,6166000,-0.10744559
contig3,6165000,6175000,-0.057815846
contig3,6174000,6184000,-0.057757646
contig3,6183000,6193000,0.07012566
contig3,6192000,6202000,0.042242702
contig3,6201000,6211000,0.09537973
contig3,6210000,6220000,8.71E-04
contig3,6219000,6229000,-0.00775844
contig3,6228000,6238000,-0.09799292
contig3,6237000,6247000,0.005609154
contig3,6246000,6256000,-0.05326594
contig3,6255000,6265000,0.20474921
contig3,6264000,6274000,0.16751045
contig3,6273000,6283000,0.097386174
contig3,6282000,6292000,-0.050992604
contig3,6291000,6301000,0.14424047
contig3,6300000,6310000,0.00553427
contig3,6309000,6319000,-0.08389496
contig3,6318000,6328000,-0.048878394
contig3,6327000,6337000,-0.04895105
contig3,6336000,6346000,-0.08707483
contig3,6345000,6355000,0.024039542
contig3,6354000,6364000,0.13041764
contig3,6363000,6373000,0.09151002
contig3,6372000,6382000,0.07330195
contig3,6381000,6391000,0.013562971
contig3,6390000,6400000,-0.03986981
contig3,6399000,6409000,-8.17E-04
contig3,6408000,6418000,0.097638085
contig3,6417000,6427000,0.052138254
contig3,6426000,6436000,0.102964744
contig3,6435000,6445000,0.081620894
contig3,6444000,6454000,0.06882591
contig3,6453000,6463000,0.1227607
contig3,6462000,6472000,-0.07663237
contig3,6471000,6481000,-0.05221675
contig3,6480000,6490000,-0.045144804
contig3,6489000,6499000,0.047225244
contig3,6498000,6508000,-0.028105557
contig3,6507000,6517000,-0.010689583
contig3,6516000,6526000,-0.07352278
contig3,6525000,6535000,-0.06923247
contig3,6534000,6544000,0.039832287
contig3,6543000,6553000,0.16514161
contig3,6552000,6562000,-0.036189683
contig3,6561000,6571000,0.023849372
contig3,6570000,6580000,-0.06833086
contig3,6579000,6589000,0.037926674
contig3,6588000,6598000,0.034029037
contig3,6597000,6607000,4.67E-04
contig3,6606000,6616000,0.026747195
contig3,6615000,6625000,0.054137323
contig3,6624000,6634000,0.11163793
contig3,6633000,6643000,0.1221321
contig3,6642000,6652000,-0.045823283
contig3,6651000,6661000,-0.12844445
contig3,6660000,6670000,-0.006121061
contig3,6669000,6679000,0.050949913
contig3,6678000,6688000,0.056361474
contig3,6687000,6697000,0.059482757
contig3,6696000,6706000,-0.09066488
contig3,6705000,6715000,-0.08414097
contig3,6714000,6724000,-0.01055807
contig3,6723000,6733000,-0.037156705
contig3,6732000,6742000,0.027438322
contig3,6741000,6751000,-0.010461246
contig3,6750000,6760000,-0.034265105
contig3,6759000,6769000,-0.125
contig3,6768000,6778000,0.037282154
contig3,6777000,6787000,0.10002289
contig3,6786000,6796000,0.13993174
contig3,6795000,6805000,0.034767494
contig3,6804000,6814000,0.0455259
contig3,6813000,6823000,-0.052338053
contig3,6822000,6832000,0.02669303
contig3,6831000,6841000,-0.06947557
contig3,6840000,6850000,-0.15934812
contig3,6849000,6859000,-0.0764304
contig3,6858000,6868000,4.34E-04
contig3,6867000,6877000,-0.072312705
contig3,6876000,6886000,-0.07619828
contig3,6885000,6895000,-0.106035106
contig3,6894000,6904000,-0.113758996
contig3,6903000,6913000,-0.061435655
contig3,6912000,6922000,0.018933624
contig3,6921000,6931000,0.02632171
contig3,6930000,6940000,-0.059305586
contig3,6939000,6949000,0.01313003
contig3,6948000,6958000,-0.07782354
contig3,6957000,6967000,0.017685914
contig3,6966000,6976000,-0.1583295
contig3,6975000,6985000,-0.115757704
contig3,6984000,6994000,-0.05880047
contig3,6993000,7003000,-0.007968128
contig3,7002000,7012000,0.14564428
contig3,7011000,7021000,-0.06782946
contig3,7020000,7030000,0.11068376
contig3,7029000,7039000,0.080121264
contig3,7038000,7048000,0.008742714
contig3,7047000,7057000,-0.09226386
contig3,7056000,7066000,-0.04176585
contig3,7065000,7075000,-0.0378473
contig3,7074000,7084000,0.06125258
contig3,7083000,7093000,0.10184787
contig3,7092000,7102000,-0.004066878
contig3,7101000,7111000,-0.021276595
contig3,7110000,7120000,0.049072552
contig3,7119000,7129000,0.005775577
contig3,7128000,7138000,0.06846473
contig3,7137000,7147000,0.09090909
contig3,7146000,7156000,0.003788723
contig3,7155000,7165000,-0.13484164
contig3,7164000,7174000,-0.023671282
contig3,7173000,7183000,-0.047744196
contig3,7182000,7192000,0.06221937
contig3,7191000,7201000,0.004727116
contig3,7200000,7210000,-0.03776752
contig3,7209000,7219000,0.07277628
contig3,7218000,7228000,0.10198899
contig3,7227000,7237000,0.050944224
contig3,7236000,7246000,0.026426826
contig3,7245000,7255000,-0.018769097
contig3,7254000,7264000,0.072476655
contig3,7263000,7273000,-0.027518656
contig3,7272000,7282000,0.006830884
contig3,7281000,7291000,0.13906658
contig3,7290000,7300000,0.012491781
contig3,7299000,7309000,0.058492202
contig3,7308000,7318000,0.22677365
contig3,7317000,7327000,0.122574955
contig3,7326000,7336000,-0.08740537
contig3,7335000,7345000,-0.16
contig3,7344000,7354000,-0.07055215
contig3,7353000,7363000,-0.018399658
contig3,7362000,7372000,-0.079164855
contig3,7371000,7381000,0.050129443
contig3,7380000,7390000,-0.146943
contig3,7389000,7399000,-0.021066787
contig3,7398000,7408000,0.01863912
contig3,7407000,7417000,0.08135593
contig3,7416000,7426000,0.01601931
contig3,7425000,7435000,0.045798134
contig3,7434000,7444000,-0.03010949
contig3,7443000,7453000,0.044506557
contig3,7452000,7462000,0.1313179
contig3,7461000,7471000,-0.062043034
contig3,7470000,7480000,0.050167225
contig3,7479000,7489000,-0.039869435
contig3,7488000,7498000,-0.16747071
contig3,7497000,7507000,-0.047816187
contig3,7506000,7516000,0.050791007
contig3,7515000,7525000,0.034016777
contig3,7524000,7534000,-0.057068434
contig3,7533000,7543000,-0.016114593
contig3,7542000,7552000,-0.11111111
contig3,7551000,7561000,-0.07116621
contig3,7560000,7570000,-2.17E-04
contig3,7569000,7579000,0.08309098
contig3,7578000,7588000,-0.03368794
contig3,7587000,7597000,-0.27034357
contig3,7596000,7606000,-0.02900832
contig3,7605000,7615000,0.056569755
contig3,7614000,7624000,0.017896116
contig3,7623000,7633000,-0.012898846
contig3,7632000,7642000,0.017823443
contig3,7641000,7651000,-0.033963986
contig3,7650000,7660000,-0.030582322
contig3,7659000,7669000,0.012405848
contig3,7668000,7678000,0.05002194
contig3,7677000,7687000,0.0563825
contig3,7686000,7696000,-0.08283262
contig3,7695000,7705000,0.033588436
contig3,7704000,7714000,-0.07181818
contig3,7713000,7723000,-0.025884382
contig3,7722000,7732000,0.077361174
contig3,7731000,7741000,-0.0968881
contig3,7740000,7750000,-0.075734824
contig3,7749000,7759000,0.0651307
contig3,7758000,7768000,-0.059193954
contig3,7767000,7777000,-0.09325562
contig3,7776000,7786000,0.043555163
contig3,7785000,7795000,0.05717415
contig3,7794000,7804000,-0.04464482
contig3,7803000,7813000,-0.094226226
contig3,7812000,7822000,0.036794767
contig3,7821000,7831000,0.10465116
contig3,7830000,7840000,0.10948311
contig3,7839000,7849000,-0.041129526
contig3,7848000,7858000,0.023429401
contig3,7857000,7867000,0.069818825
contig3,7866000,7876000,0.06746938
contig3,7875000,7885000,0.09203606
contig3,7884000,7894000,-0.14202477
contig3,7893000,7903000,-0.013277694
contig3,7902000,7912000,-0.040482678
contig3,7911000,7921000,0.07218556
contig3,7920000,7930000,-0.11173408
contig3,7929000,7939000,-0.117794484
contig3,7938000,7948000,-0.015065545
contig3,7947000,7957000,0.042094663
contig3,7956000,7966000,-0.1224286
contig3,7965000,7975000,0.014297729
contig3,7974000,7984000,-0.08155886
contig3,7983000,7993000,0.105981536
contig3,7992000,8002000,0.048699394
contig3,8001000,8011000,-0.05868859
contig3,8010000,8020000,-0.1385531
contig3,8019000,8029000,0.1042502
contig3,8028000,8038000,-0.023973316
contig3,8037000,8047000,-0.12191872
contig3,8046000,8056000,0.02596811
contig3,8055000,8065000,-0.03085131
contig3,8064000,8074000,-0.040447503
contig3,8073000,8083000,0.10377562
contig3,8082000,8092000,-0.009497965
contig3,8091000,8101000,0.027441861
contig3,8100000,8110000,0.06465899
contig3,8109000,8119000,0.052794345
contig3,8118000,8128000,0.018558482
contig3,8127000,8137000,-0.04934498
contig3,8136000,8146000,-0.042155586
contig3,8145000,8155000,0.11698612
contig3,8154000,8164000,0.13035908
contig3,8163000,8173000,0.020262748
contig3,8172000,8182000,0.081048384
contig3,8181000,8191000,0.088976376
contig3,8190000,8200000,0.09596845
contig3,8199000,8209000,0.14908639
contig3,8208000,8218000,-0.03621399
contig3,8217000,8227000,0.005023022
contig3,8226000,8237333,0.25023824
contig4,1,10000,-0.28396088
contig4,9000,19000,-0.030060964
contig4,18000,28000,-0.06522717
contig4,27000,37000,0.07753655
contig4,36000,46000,0.06279121
contig4,45000,55000,0.014317674
contig4,54000,64000,0.081555836
contig4,63000,73000,0.053501524
contig4,72000,82000,0.044415127
contig4,81000,91000,0.11173913
contig4,90000,100000,0.024557957
contig4,99000,109000,0.053794827
contig4,108000,118000,0.03455915
contig4,117000,127000,0.041657943
contig4,126000,136000,-0.026180258
contig4,135000,145000,0.085462146
contig4,144000,154000,-0.004342163
contig4,153000,163000,-0.09049568
contig4,162000,172000,-0.11955355
contig4,171000,181000,0.18055248
contig4,180000,190000,-0.0658526
contig4,189000,199000,0.10060711
contig4,198000,208000,0.1236404
contig4,207000,217000,0.09525844
contig4,216000,226000,0.045979515
contig4,225000,235000,0.059836607
contig4,234000,244000,0.030303031
contig4,243000,253000,-0.07607777
contig4,252000,262000,0.030141843
contig4,261000,271000,-0.10108383
contig4,270000,280000,-0.123788625
contig4,279000,289000,-0.0499226
contig4,288000,298000,-0.06967213
contig4,297000,307000,-0.045342438
contig4,306000,316000,-0.071301244
contig4,315000,325000,-0.014803849
contig4,324000,334000,-0.07238285
contig4,333000,343000,-0.11534479
contig4,342000,352000,-0.013338979
contig4,351000,361000,0.08335083
contig4,360000,370000,0.023195317
contig4,369000,379000,-0.002690954
contig4,378000,388000,0.061928935
contig4,387000,397000,0.085191794
contig4,396000,406000,0.02077023
contig4,405000,415000,0.03357664
contig4,414000,424000,0.10379118
contig4,423000,433000,-0.12059286
contig4,432000,442000,-0.043548387
contig4,441000,451000,0.08730873
contig4,450000,460000,0.00688172
contig4,459000,469000,0.042631466
contig4,468000,478000,0.04168421
contig4,477000,487000,0.07860561
contig4,486000,496000,0.04888889
