chr,start,end,value1,value2
contig13,2254791,2255627,LTR/Gypsy,gpos100
contig13,2255617,2255798,Unknown,gpos100
contig13,2255625,2255972,Unknown,gpos100
contig13,2255973,2256061,Unknown,gpos100
contig13,2256040,2256132,Unknown,gpos100
contig13,2256111,2256215,Unknown,gpos100
contig13,2257692,2258158,Unknown,gpos100
contig13,2259015,2259169,Unknown,gpos100
contig13,2259192,2259340,Unknown,gpos100
contig13,2259234,2259379,Unknown,gpos100
contig13,2259920,2260046,Unknown,gpos100
contig13,2259949,2260118,Unknown,gpos100
contig13,2260047,2260129,Unknown,gpos100
contig13,2260335,2260453,DNA,gpos100
contig13,2260491,2260541,DNA,gpos100
contig13,2260579,2260598,DNA,gpos100
contig13,2260789,2261293,Unknown,gpos100
contig13,2261240,2261588,Unknown,gpos100
contig13,2261588,2264926,LTR/Gypsy,gpos100
contig13,2264928,2266038,LTR/Gypsy,gpos100
contig13,2266056,2266601,Unknown,gpos100
contig13,2266602,2266966,LTR/Gypsy,gpos100
contig13,2266967,2267206,Unknown,gpos100
contig13,2267208,2267679,Unknown,gpos100
contig13,2267690,2272845,LTR/Gypsy,gpos100
contig13,2272846,2273924,Unknown,gpos100
contig13,2273923,2274136,LTR/Gypsy,gpos100
contig13,2274137,2274297,Unknown,gpos100
contig13,2274326,2274370,LINE,gpos100
contig13,2274328,2274385,Unknown,gpos100
contig13,2274388,2274563,Unknown,gpos100
contig13,2275148,2275259,Unknown,gpos100
contig13,2275260,2275456,Unknown,gpos100
contig13,2286563,2286643,LINE,gpos100
contig13,2302829,2302877,Unknown,gpos100
contig13,2303887,2303956,Unknown,gpos100
contig13,2309734,2310689,Unknown,gpos100
contig13,2310685,2310892,Unknown,gpos100
contig13,2311247,2311285,Unknown,gpos100
contig13,2311526,2311919,Unknown,gpos100
contig13,2315548,2315595,Unknown,gpos100
contig13,2315752,2316372,LINE,gpos100
contig13,2320856,2320951,LINE,gpos100
contig13,2334856,2334989,Unknown,gpos100
contig13,2335427,2335460,Unknown,gpos100
contig13,2336645,2336783,Unknown,gpos100
contig13,2337172,2337245,Unknown,gpos100
contig13,2352256,2352327,Unknown,gpos100
contig13,2354836,2354927,Unknown,gpos100
contig13,2361627,2361685,Unknown,gpos100
contig13,2361682,2362076,Unknown,gpos100
contig13,2361825,2362135,Unknown,gpos100
contig13,2362154,2362219,Unknown,gpos100
contig13,2362238,2362291,Unknown,gpos100
contig13,2362302,2362754,Unknown,gpos100
contig13,2362781,2364943,Unknown,gpos100
contig13,2364977,2365380,Unknown,gpos100
contig13,2365379,2365499,Unknown,gpos100
contig13,2365496,2365661,Unknown,gpos100
contig13,2365659,2368369,Unknown,gpos100
contig13,2368365,2370383,Unknown,gpos100
contig13,2368674,2375553,Unknown,gpos100
contig13,2371885,2377740,Unknown,gpos100
contig13,2377739,2379551,Unknown,gpos100
contig13,2379553,2379883,Unknown,gpos100
contig13,2379976,2380044,Unknown,gpos100
contig13,2384548,2384588,Unknown,gpos100
contig13,2384585,2384749,Unknown,gpos100
contig13,2384740,2384910,Unknown,gpos100
contig13,2384901,2385071,Unknown,gpos100
contig13,2385212,2385390,Unknown,gpos100
contig13,2385376,2385563,Unknown,gpos100
contig13,2385584,2385966,Unknown,gpos100
contig13,2385600,2386216,Unknown,gpos100
contig13,2386207,2386397,Unknown,gpos100
contig13,2386394,2386555,Unknown,gpos100
contig13,2386606,2387217,Unknown,gpos100
contig13,2387701,2388166,Unknown,gpos100
contig13,2388175,2388928,Unknown,gpos100
contig13,2389996,2390096,Unknown,gpos100
contig13,2390189,2390257,Unknown,gpos100
contig13,2398282,2398382,Unknown,gpos100
contig13,2403225,2403589,Unknown,gpos100
contig13,2403590,2404420,Unknown,gpos100
contig13,2404410,2414502,LTR/Gypsy,gpos100
contig13,2414503,2418310,Unknown,gpos100
contig13,2418687,2422925,LTR/Gypsy,gpos100
contig13,2424349,2424524,LTR/Gypsy,gpos100
contig13,2425349,2427712,Unknown,gpos100
contig13,2427713,2427781,Unknown,gpos100
contig13,2427782,2428025,Unknown,gpos100
contig13,2427996,2428513,Unknown,gpos100
contig13,2428509,2428655,Unknown,gpos100
contig13,2431374,2431425,Unknown,gpos100
contig13,2433311,2433464,Unknown,gpos100
contig13,2433464,2433494,Unknown,gpos100
contig13,2433998,2434063,Unknown,gpos100
contig13,2438259,2438306,Unknown,gpos100
contig13,2444539,2444752,Unknown,gpos100
contig13,2446569,2446651,Unknown,gpos100
contig13,2449020,2449051,Unknown,gpos100
contig13,2450352,2450483,Unknown,gpos100
contig13,2462180,2462244,Unknown,gpos100
contig13,2464714,2464821,Unknown,gpos100
contig13,2465224,2465322,Unknown,gpos100
contig13,2472973,2473014,Unknown,gpos100
contig13,2473031,2473083,Unknown,gpos100
contig13,2473150,2473206,Unknown,gpos100
contig13,2477525,2477588,LINE,gpos100
contig13,2478096,2478277,Unknown,gpos100
contig13,2478311,2478380,Unknown,gpos100
contig13,2478493,2478533,Unknown,gpos100
contig13,2479117,2479249,Unknown,gpos100
contig13,2479192,2479257,Unknown,gpos100
contig13,2479254,2479760,Unknown,gpos100
contig13,2479761,2482178,LTR/Gypsy,gpos100
contig13,2482204,2487442,LTR/Gypsy,gpos100
contig13,2487465,2488154,LTR/Gypsy,gpos100
contig13,2488155,2488445,Unknown,gpos100
contig13,2488447,2488816,Unknown,gpos100
contig13,2488955,2489132,Unknown,gpos100
contig13,2491426,2491679,Unknown,gpos100
contig13,2502008,2502082,Unknown,gpos100
contig13,2503401,2503460,Unknown,gpos100
contig13,2510161,2510212,Unknown,gpos100
contig13,2516173,2516212,Unknown,gpos100
contig13,2522827,2522926,Unknown,gpos100
contig13,2523193,2523301,Unknown,gpos100
contig13,2523238,2523319,Unknown,gpos100
contig13,2523577,2523889,Unknown,gpos100
contig13,2524010,2524088,Unknown,gpos100
contig13,2524141,2524823,Unknown,gpos100
contig13,2524838,2524968,Unknown,gpos100
contig13,2524941,2526522,Unknown,gpos100
contig13,2526551,2529047,Unknown,gpos100
contig13,2529052,2529303,Unknown,gpos100
contig13,2534133,2534445,Unknown,gpos100
contig13,2534656,2535327,Unknown,gpos100
contig13,2535319,2535720,Unknown,gpos100
contig13,2535722,2537734,Unknown,gpos100
contig13,2537783,2538020,Unknown,gpos100
contig13,2538672,2538808,Unknown,gpos100
contig13,2540087,2540170,Unknown,gpos100
contig13,2541334,2541446,Unknown,gpos100
contig13,2545018,2545426,Unknown,gpos100
contig13,2545901,2546065,Unknown,gpos100
contig13,2547246,2548881,Unknown,gpos100
contig13,2548910,2549114,Unknown,gpos100
contig13,2549106,2550079,Unknown,gpos100
contig13,2550430,2551404,Unknown,gpos100
contig13,2551402,2553760,Unknown,gpos100
contig13,2553640,2554256,Unknown,gpos100
contig13,2554286,2554334,Unknown,gpos100
contig13,2554403,2554630,Unknown,gpos100
contig13,2556113,2560770,LTR/Gypsy,gpos100
contig13,2561328,2561412,Unknown,gpos100
contig13,2562411,2567037,Unknown,gpos100
contig13,2567832,2567917,Unknown,gpos100
contig13,2567918,2567947,DNA,gpos100
contig13,2567948,2568026,Unknown,gpos100
contig13,2568027,2568080,DNA,gpos100
contig13,2568236,2568705,LTR/Gypsy,gpos100
contig13,2568890,2570656,LTR/Gypsy,gpos100
contig13,2570412,2570707,Unknown,gpos100
contig13,2570688,2573543,LTR/Gypsy,gpos100
contig13,2573543,2576569,Unknown,gpos100
contig13,2574527,2578152,Unknown,gpos100
contig13,2577946,2582736,Unknown,gpos100
contig13,2582737,2585289,LTR/Gypsy,gpos100
contig13,2585704,2585800,Unknown,gpos100
contig13,2585801,2585849,Unknown,gpos100
contig13,2585939,2586241,LTR/Gypsy,gpos100
contig13,2586260,2589011,DNA,gpos100
contig13,2586867,2589410,DNA,gpos100
contig13,2589430,2589621,LTR/Gypsy,gpos100
contig13,2589622,2591427,DNA,gpos100
contig13,2591428,2593721,Unknown,gpos100
contig13,2600991,2601071,Unknown,gpos100
contig13,2601193,2601303,Unknown,gpos100
contig13,2608555,2608627,LINE,gpos100
contig13,2608580,2608638,Unknown,gpos100
contig13,2615890,2615953,Unknown,gpos100
contig13,2618266,2618479,Unknown,gpos100
contig13,2622943,2622989,Unknown,gpos100
contig13,2625510,2626380,LTR/Gypsy,gpos100
contig13,2626748,2627665,LTR/Gypsy,gpos100
contig13,2628705,2633244,LTR,gpos100
contig13,2633591,2633969,LTR/Gypsy,gpos100
contig13,2633970,2635885,Unknown,gpos100
contig13,2635886,2639392,LTR/Gypsy,gpos100
contig13,2639396,2640138,Unknown,gpos100
contig13,2640148,2640171,Unknown,gpos100
contig13,2640197,2642288,Unknown,gpos100
contig13,2642263,2642289,LTR/Gypsy,gpos100
contig13,2642332,2649977,LTR/Gypsy,gpos100
contig13,2649978,2652303,Unknown,gpos100
contig13,2652304,2656611,LTR/Gypsy,gpos100
contig13,2656655,2658615,Unknown,gpos100
contig13,2658616,2659369,Unknown,gpos100
contig13,2659371,2660484,LTR/Gypsy,gpos100
contig13,2663179,2663417,Unknown,gpos100
contig13,2663486,2663756,Unknown,gpos100
contig13,2663785,2665420,Unknown,gpos100
contig13,2666616,2666764,Unknown,gpos100
contig13,2667239,2667640,Unknown,gpos100
contig13,2670759,2670871,Unknown,gpos100
contig13,2672071,2672154,Unknown,gpos100
contig13,2673547,2673802,Unknown,gpos100
contig13,2674131,2674228,Unknown,gpos100
contig13,2674229,2674378,Unknown,gpos100
contig13,2675765,2675825,Unknown,gpos100
contig13,2677102,2677299,Unknown,gpos100
contig13,2677300,2677444,Unknown,gpos100
contig13,2677513,2679496,Unknown,gpos100
contig13,2679498,2679874,Unknown,gpos100
contig13,2679878,2680029,Unknown,gpos100
contig13,2680030,2681756,Unknown,gpos100
contig13,2681758,2681907,LINE,gpos100
contig13,2681902,2682531,Unknown,gpos100
contig13,2682532,2682842,Unknown,gpos100
contig13,2683245,2683335,Unknown,gpos100
contig13,2686589,2687200,Unknown,gpos100
contig13,2687196,2688563,Unknown,gpos100
contig13,2688564,2689798,Unknown,gpos100
contig13,2689800,2690176,Unknown,gpos100
contig13,2690180,2690958,Unknown,gpos100
contig13,2690959,2691270,Unknown,gpos100
contig13,2700914,2701039,Unknown,gpos100
contig13,2703773,2703866,Unknown,gpos100
contig13,2707807,2707852,Unknown,gpos100
contig13,2708403,2708455,Unknown,gpos100
contig13,2711578,2711786,Unknown,gpos100
contig13,2711815,2712276,Unknown,gpos100
contig13,2713007,2713321,Unknown,gpos100
contig13,2713322,2713878,Unknown,gpos100
contig13,2713878,2714004,Unknown,gpos100
contig13,2714012,2714114,Unknown,gpos100
contig13,2714142,2714415,Unknown,gpos100
contig13,2714417,2715740,Unknown,gpos100
contig13,2715754,2715955,Unknown,gpos100
contig13,2715984,2716262,Unknown,gpos100
contig13,2716331,2716571,Unknown,gpos100
contig13,2717505,2717552,LINE,gpos100
contig13,2717511,2717554,Unknown,gpos100
contig13,2724840,2727311,Unknown,gpos100
contig13,2728901,2729021,Unknown,gpos100
contig13,2729022,2729333,Unknown,gpos100
contig13,2729660,2730319,Unknown,gpos100
contig13,2730323,2730685,Unknown,gpos100
contig13,2730687,2733401,Unknown,gpos100
contig13,2734380,2736092,Unknown,gpos100
contig13,2736081,2736275,Unknown,gpos100
contig13,2737383,2737453,Unknown,gpos100
contig13,2738006,2738095,Unknown,gpos100
contig13,2744894,2745005,Unknown,gpos100
contig13,2751243,2751410,Unknown,gpos100
contig13,2751462,2751929,Unknown,gpos100
contig13,2752653,2752967,Unknown,gpos100
contig13,2752968,2753479,Unknown,gpos100
contig13,2753505,2753759,Unknown,gpos100
contig13,2753751,2754140,Unknown,gpos100
contig13,2754142,2758534,Unknown,gpos100
contig13,2758523,2758717,Unknown,gpos100
contig13,2759825,2759895,Unknown,gpos100
contig13,2763362,2763458,Unknown,gpos100
contig13,2763856,2764167,Unknown,gpos100
contig13,2764168,2764946,Unknown,gpos100
contig13,2764957,2765089,Unknown,gpos100
contig13,2765159,2765964,Unknown,gpos100
contig13,2766034,2768926,Unknown,gpos100
contig13,2769585,2769652,Unknown,gpos100
contig13,2769658,2769725,Unknown,gpos100
contig13,2772628,2772833,Unknown,gpos100
contig13,2773244,2773332,Unknown,gpos100
contig13,2777446,2777556,Unknown,gpos100
contig13,2777748,2778104,Unknown,gpos100
contig13,2780738,2780930,Unknown,gpos100
contig13,2780982,2781425,Unknown,gpos100
contig13,2782159,2782469,Unknown,gpos100
contig13,2782470,2783240,Unknown,gpos100
contig13,2783244,2783613,Unknown,gpos100
contig13,2783615,2786633,Unknown,gpos100
contig13,2786629,2787243,Unknown,gpos100
contig13,2790472,2790568,Unknown,gpos100
contig13,2790808,2791050,Unknown,gpos100
contig13,2791051,2791540,Unknown,gpos100
contig13,2791575,2791760,Unknown,gpos100
contig13,2791762,2793292,Unknown,gpos100
contig13,2793289,2795743,Unknown,gpos100
contig13,2796831,2796901,Unknown,gpos100
contig13,2797455,2797539,Unknown,gpos100
contig13,2804341,2804452,Unknown,gpos100
contig13,2810690,2810857,Unknown,gpos100
contig13,2810909,2811376,Unknown,gpos100
contig13,2812100,2812414,Unknown,gpos100
contig13,2812415,2813208,Unknown,gpos100
contig13,2813200,2813589,Unknown,gpos100
contig13,2813591,2817987,Unknown,gpos100
contig13,2817976,2818170,Unknown,gpos100
contig13,2819278,2819348,Unknown,gpos100
contig13,2822815,2822911,Unknown,gpos100
contig13,2823309,2823620,Unknown,gpos100
contig13,2823621,2824399,Unknown,gpos100
contig13,2824403,2824774,Unknown,gpos100
contig13,2824776,2829703,Unknown,gpos100
contig13,2830818,2830867,Unknown,gpos100
contig13,2830894,2832870,LINE,gpos100
contig13,2832871,2833382,LINE,gpos100
contig13,2833300,2835009,Unknown,gpos100
contig13,2835011,2838188,LINE,gpos100
contig13,2838562,2838648,Unknown,gpos100
contig13,2840036,2840190,Unknown,gpos100
contig13,2840730,2842029,Unknown,gpos100
contig13,2842275,2842585,Unknown,gpos100
contig13,2842586,2843347,Unknown,gpos100
contig13,2843351,2843720,Unknown,gpos100
contig13,2843722,2844292,Unknown,gpos100
contig13,2844293,2844497,Unknown,gpos100
contig13,2844324,2844716,Unknown,gpos100
contig13,2845512,2845662,Unknown,gpos100
contig13,2846612,2846640,Unknown,gpos100
contig13,2847643,2847692,Unknown,gpos100
contig13,2847713,2847753,Unknown,gpos100
contig13,2847726,2847776,Unknown,gpos100
contig13,2847746,2847799,Unknown,gpos100
contig13,2847769,2847822,Unknown,gpos100
contig13,2847792,2847844,Unknown,gpos100
contig13,2847815,2847868,Unknown,gpos100
contig13,2847838,2848026,Unknown,gpos100
contig13,2848027,2848713,Unknown,gpos100
contig13,2848714,2850079,Unknown,gpos100
contig13,2850075,2850680,Unknown,gpos100
contig13,2851731,2851828,Unknown,gpos100
contig13,2852253,2852562,Unknown,gpos100
contig13,2852565,2853343,Unknown,gpos100
contig13,2853354,2853486,Unknown,gpos100
contig13,2853556,2854361,Unknown,gpos100
contig13,2854431,2857580,Unknown,gpos100
contig13,2862352,2862448,Unknown,gpos100
contig13,2862842,2863153,Unknown,gpos100
contig13,2863321,2864033,Unknown,gpos100
contig13,2864045,2864178,Unknown,gpos100
contig13,2864260,2865498,Unknown,gpos100
contig13,2865938,2867783,Unknown,gpos100
contig13,2867804,2868371,Unknown,gpos100
contig13,2868370,2868627,Unknown,gpos100
contig13,2869683,2869772,Unknown,gpos100
contig13,2877207,2877268,Unknown,gpos100
contig13,2877218,2877329,Unknown,gpos100
contig13,2878634,2878899,Unknown,gpos100
contig13,2881425,2881606,Unknown,gpos100
contig13,2913112,2913169,LINE,gpos100
contig13,2913141,2913185,Unknown,gpos100
contig13,2915576,2915608,LINE,gpos100
contig13,2915609,2915669,LINE,gpos100
contig13,2915792,2915848,Unknown,gpos100
contig13,2917398,2917528,Unknown,gpos100
contig13,2920071,2920653,Unknown,gpos100
contig13,2920918,2921774,Unknown,gpos100
contig13,2921776,2922151,Unknown,gpos100
contig13,2922155,2922866,Unknown,gpos100
contig13,2923223,2923534,Unknown,gpos100
contig13,2923536,2923567,Unknown,gpos100
contig13,2924024,2924211,Unknown,gpos100
contig13,2925180,2925354,LTR,gpos100
contig13,2925356,2926363,Unknown,gpos100
contig13,2926500,2929933,LTR,gpos100
contig13,2931090,2931132,Unknown,gpos100
contig13,2935121,2935201,DNA,gpos100
contig13,2935393,2935497,DNA,gpos100
contig13,2936394,2936922,Unknown,gpos100
contig13,2936919,2937656,Unknown,gpos100
contig13,2940181,2940361,Unknown,gpos100
contig13,2940358,2942396,Unknown,gpos100
contig13,2943003,2943249,Unknown,gpos100
contig13,2943783,2945215,Unknown,gpos100
contig13,2945183,2945237,Unknown,gpos100
contig13,2945217,2945438,Unknown,gpos100
contig13,2952330,2952389,Unknown,gpos100
contig13,2952340,2952458,Unknown,gpos100
contig13,2952981,2953110,Unknown,gpos100
contig13,2953133,2953267,Unknown,gpos100
contig13,2954910,2955026,LINE,gpos100
contig13,2965262,2969392,LTR,gpos100
contig13,2974570,2974705,Unknown,gpos100
contig13,2975723,2976014,Unknown,gpos100
contig13,2976345,2976670,Unknown,gpos100
contig13,2985350,2985570,Unknown,gpos100
contig13,2985714,2988251,Unknown,gpos100
contig13,2988559,2989028,Unknown,gpos100
contig13,2997215,2997351,Unknown,gpos100
contig13,2999612,2999707,Unknown,gpos100
contig13,2999754,2999835,Unknown,gpos100
contig13,3000275,3000309,Unknown,gpos100
contig13,3000295,3000350,Unknown,gpos100
contig13,3005199,3005323,Unknown,gpos100
contig13,3015392,3015459,LINE,gpos100
contig13,3015930,3015986,Unknown,gpos100
contig13,3016722,3016856,Unknown,gpos100
contig13,3016732,3016889,Unknown,gpos100
contig13,3022527,3022782,Unknown,gpos100
contig13,3024363,3024495,Unknown,gpos100
contig13,3024986,3025033,Unknown,gpos100
contig13,3028333,3028411,Unknown,gpos100
contig13,3051840,3051908,Unknown,gpos100
contig13,3053421,3053438,Unknown,gpos100
contig13,3053439,3053513,LINE,gpos100
contig13,3057024,3057138,Unknown,gpos100
contig13,3059027,3059100,Unknown,gpos100
contig13,3059048,3059177,Unknown,gpos100
contig13,3060795,3060843,Unknown,gpos100
contig13,3061066,3061937,Unknown,gpos100
contig13,3061987,3062060,Unknown,gpos100
contig13,3062202,3062243,Unknown,gpos100
contig13,3076299,3076386,Unknown,gpos100
contig13,3080130,3080307,Unknown,gpos100
contig13,3080596,3080773,Unknown,gpos100
contig13,3081069,3081245,Unknown,gpos100
contig13,3081534,3081712,Unknown,gpos100
contig13,3082001,3082177,Unknown,gpos100
contig13,3082375,3088425,LTR/Gypsy,gpos100
contig13,3088423,3088726,LTR/Gypsy,gpos100
contig13,3088824,3088962,Unknown,gpos100
contig13,3089374,3094713,LTR/Gypsy,gpos100
contig13,3094748,3095043,Unknown,gpos100
contig13,3094799,3096583,LTR/Gypsy,gpos100
contig13,3096830,3097300,LTR/Gypsy,gpos100
contig13,3097456,3098557,LTR/Gypsy,gpos100
contig13,3098712,3099776,Unknown,gpos100
contig13,3099759,3099776,Unknown,gpos100
contig13,3099777,3100080,Unknown,gpos100
contig13,3100081,3100126,Unknown,gpos100
contig13,3100101,3100723,Unknown,gpos100
contig13,3100709,3101116,Unknown,gpos100
contig13,3100736,3100916,Unknown,gpos100
contig13,3100917,3101094,Unknown,gpos100
contig13,3101095,3101120,Unknown,gpos100
contig13,3101113,3101163,Unknown,gpos100
contig13,3101168,3101498,Unknown,gpos100
contig13,3101499,3101536,Unknown,gpos100
contig13,3101537,3101928,LTR/Gypsy,gpos100
contig13,3102025,3102202,Unknown,gpos100
contig13,3102490,3102667,Unknown,gpos100
contig13,3102768,3103281,Unknown,gpos100
contig13,3103252,3103495,Unknown,gpos100
contig13,3103496,3103565,Unknown,gpos100
contig13,3103566,3108447,Unknown,gpos100
contig13,3108448,3109098,LTR/Gypsy,gpos100
contig13,3109100,3109270,Unknown,gpos100
contig13,3109363,3119120,LTR/Gypsy,gpos100
contig13,3119121,3121196,Unknown,gpos100
contig13,3121198,3121230,Unknown,gpos100
contig13,3121421,3121598,Unknown,gpos100
contig13,3121825,3122362,Unknown,gpos100
contig13,3122430,3122607,Unknown,gpos100
